speaker,label,logit,rms,s_along,s_orth,ve12,ve9,rog12,vmean12,vmean0
Donald Trump,0,4.02077579498291,0.018765617,-5.771482,58.90123,2.335369952661231,2.285214467863797,9.364408493041992,2.721606731414795,2.62898588180542
Barack Obama,0,9.791972160339355,0.034992725,6.662155,27.459633,2.7713217601251077,2.78770430359672,10.79239559173584,6.798430442810059,4.8380937576293945
Donald Trump,0,6.810662269592285,0.040105414,7.974957,28.3082,2.663922137133402,2.789411280748505,10.324549674987793,5.576129913330078,4.901378631591797
Ronald Reagan,0,4.702795028686523,0.09502231,6.8670936,27.226313,2.701757901384281,2.783825704023678,10.543089866638184,5.763038635253906,4.923274517059326
Ronald Reagan,0,3.5016930103302,0.05086202,-11.1383505,66.1749,2.0392971977566408,2.0793638251926807,9.089345932006836,3.012240171432495,2.4333248138427734
Nelson Mandela,0,2.690408706665039,0.04193392,-8.643067,68.09445,2.1170770200090128,2.252931331903419,9.032767295837402,2.9739022254943848,2.6040899753570557
Queen Elizabeth II,1,5.621561527252197,0.0321042,8.683311,25.405119,2.7442360013172316,2.7846870827518933,10.681065559387207,7.024635314941406,5.016659259796143
Bernie Sanders,0,7.237237453460693,0.081275836,5.13869,31.639738,2.782655552857442,2.7852927994772965,10.442041397094727,6.177150249481201,5.137064456939697
Gilbert Gottfried,1,10.909574508666992,0.05291471,6.3896255,25.567709,2.771018399674443,2.7118548293178275,10.683379173278809,6.608990669250488,4.7989301681518555
Christopher Hitchens,1,4.6466875076293945,0.055656496,4.078144,28.24143,2.716668380203883,2.917333402912956,10.628658294677734,7.360862731933594,5.256779193878174
Ayn Rand,1,8.145831108093262,0.04343671,5.610225,26.609552,2.76303879838083,2.7571574023991903,10.965015411376953,6.387701988220215,4.40341329574585
Ayn Rand,1,7.213921070098877,0.038906276,8.341231,25.786108,2.77474767554687,2.678011540891613,10.83653450012207,7.341823101043701,4.789402008056641
Louis Farrakhan,0,5.811619281768799,0.11956109,7.8772855,33.952404,2.7560994990124836,2.6588072303055266,10.889937400817871,5.110542297363281,4.805232048034668
Bernie Sanders,1,6.483852386474609,0.030831324,2.284265,22.34388,2.641147100272681,2.706743543797183,11.243337631225586,8.082093238830566,5.381103515625
Nelson Mandela,1,5.904550552368164,0.092927486,10.22294,35.183846,2.7964691783669933,2.763043757867265,10.835118293762207,5.831634521484375,4.500046253204346
Bernie Sanders,1,4.0784196853637695,0.032926112,1.0849557,28.411911,2.8474218651779473,2.8235277878911904,10.937050819396973,6.652289390563965,4.336729526519775
Richard Nixon,0,3.569127321243286,0.060433235,1.6276932,40.414776,2.7092034349303336,2.6675081626656434,10.090179443359375,4.253629207611084,4.012968063354492
Donald Trump,0,1.257989764213562,0.00988821,-11.50312,64.15188,2.0838379951355175,2.150607474859496,9.127628326416016,3.073194742202759,2.4701082706451416
Winston Churchill,1,6.902151584625244,0.021050347,5.456488,30.979036,2.8024771113992784,2.801719767963988,10.78598403930664,6.594486713409424,4.522596836090088
FDR,1,6.911691188812256,0.03318741,7.946238,35.300323,2.892953960799206,2.646076025163902,10.725781440734863,5.2126240730285645,4.027438163757324
Alec Guinness,1,7.97428560256958,0.050974067,6.0461893,24.71662,2.804848885833992,2.821408412505291,10.976910591125488,6.3419084548950195,4.732763290405273
Alec Guinness,0,6.395442485809326,0.08873721,5.4206114,29.99285,2.796117831856734,2.7224562179202594,10.723526954650879,5.893716812133789,4.8550004959106445
Alec Guinness,1,5.707615375518799,0.030933693,4.480918,30.800844,2.748099438206616,2.6777251673365083,10.751461029052734,6.388853073120117,4.513139724731445
Martin Luther King,1,7.35542631149292,0.12961632,7.2427244,30.642082,2.7323989928304453,2.710480269833063,11.059489250183105,5.6636247634887695,3.9182541370391846
JFK,0,5.431023597717285,0.03320762,-0.6312846,37.479343,2.812003525249672,2.838336134965659,10.371341705322266,5.200845241546631,3.9654853343963623
Bill Clinton,1,4.7480340003967285,0.022397894,10.008789,46.684914,2.6737379848925644,2.6886605510783004,10.410893440246582,5.166702747344971,4.370046138763428
Barack Obama,0,5.547198295593262,0.13356292,4.679818,27.097431,2.7753328393108103,2.846703523384383,10.330530166625977,6.4745612144470215,5.3233537673950195
Barack Obama,0,4.737403869628906,0.029901195,4.750111,38.43742,2.847179973586036,2.8286568385773485,10.739768028259277,5.5075483322143555,4.543516159057617
The Notorious B.I.G.,1,7.3326263427734375,0.14916015,8.241807,32.381145,2.7304085118852255,2.9067338084550647,11.081433296203613,7.6818156242370605,5.308994770050049
Bill Clinton,0,3.4851295948028564,0.028708763,-1.2361057,48.032616,2.5937712395861237,2.55040460582009,9.81161880493164,3.665187120437622,3.2837777137756348
Richard Nixon,0,3.903643846511841,0.049671013,3.533804,34.308353,2.8483856390841873,2.8466791720651727,10.451924324035645,4.855096817016602,4.5508551597595215
Ronald Reagan,1,6.026763916015625,0.048472654,0.6867989,24.223633,2.712978132139803,2.692074225767449,10.647911071777344,6.739686489105225,5.134020805358887
Alec Guinness,1,8.37858772277832,0.04500557,5.730498,25.465193,2.8392671368364164,2.7788191836387113,10.74488353729248,6.014826774597168,4.739447593688965
Alec Guinness,1,6.5736165046691895,0.0170973,5.06909,29.080917,2.6279246514395145,2.6856638407189912,10.672904014587402,5.560545921325684,4.713467121124268
Barack Obama,0,3.3632709980010986,0.032516487,-4.8314347,57.733936,2.160284089517541,2.1835566264547355,9.558797836303711,2.6861374378204346,2.2681050300598145
Bernie Sanders,1,5.0023393630981445,0.0413969,3.3704891,21.608818,2.855096203105019,2.64252313050928,11.17042350769043,7.849931240081787,5.211639881134033
Ayn Rand,1,4.560357093811035,0.034538686,5.438381,28.9632,2.693841057476291,2.675520480653217,10.666266441345215,5.9875593185424805,4.516729831695557
Barack Obama,0,4.817185401916504,0.02478963,4.4973774,25.647545,2.8215535957036044,2.782912940615538,10.83804988861084,7.927891254425049,5.506520748138428
Ayn Rand,1,5.170376777648926,0.033735044,6.1799717,26.057962,2.724291024743449,2.7446348415289714,11.039176940917969,7.044872283935547,4.461795806884766
Barack Obama,0,6.687989234924316,0.04836869,5.3421392,27.052725,2.7701371519314666,2.7950475228837233,10.791322708129883,5.9731950759887695,4.875179290771484
Christopher Hitchens,0,4.706071853637695,0.08473916,5.358656,27.409227,2.7856087116665615,2.768981511715706,10.547111511230469,6.543706893920898,5.11607551574707
Alec Guinness,1,7.704838752746582,0.041155476,6.128579,27.265228,2.679041401102354,2.6374602128138416,10.841227531433105,6.501549243927002,4.757481575012207
Bill Clinton,0,4.003335475921631,0.041172545,8.204285,31.525343,2.891505339598742,2.6455091321277973,10.82229232788086,6.341923236846924,5.244162082672119
Alec Guinness,0,3.205048084259033,0.019550307,-10.702318,57.560886,2.3023791110213083,2.3166565949062266,9.611323356628418,3.7540485858917236,2.927783250808716
Milton Friedman,0,1.3627400398254395,0.107579626,-2.9552147,45.630604,2.6089949265956243,2.670731036309227,10.156657218933105,4.447105884552002,3.4504518508911133
Barack Obama,0,4.788456916809082,0.04444683,4.926222,22.519789,2.8642394122450345,2.774532365246552,10.868952751159668,7.935307025909424,5.450588226318359
Bernie Sanders,1,7.372468948364258,0.050880864,2.408695,25.366232,2.8450378200336313,2.789968538634763,10.788070678710938,7.023429870605469,5.137772083282471
Alec Guinness,1,9.340873718261719,0.059227142,5.9635277,28.41406,2.751266309447592,2.742639563762725,11.036450386047363,6.391192436218262,4.642173767089844
Queen Elizabeth II,1,5.597888469696045,0.03353086,10.176424,30.238293,2.818805179581771,2.7823480094654984,10.619539260864258,5.801629543304443,4.279172420501709
Bill Clinton,0,4.6221442222595215,0.033399977,0.43858832,33.719215,2.835390900078597,2.836781690599981,10.96239948272705,5.676347255706787,4.140693664550781
Milton Friedman,0,6.211647033691406,0.14037392,6.7943087,27.461868,2.8025788743712186,2.72632528904562,10.57593059539795,6.617250919342041,4.691740036010742
Alec Guinness,1,6.819986343383789,0.03221159,5.0606737,27.015493,2.7942458614818797,2.7381753126810957,10.902864456176758,6.978209018707275,4.936583518981934
Ayn Rand,1,5.337995529174805,0.030255197,6.8939843,27.405523,2.617903050836053,2.6316238004802908,11.08143424987793,7.421535968780518,4.791563510894775
Jerry Seinfeld,1,8.273029327392578,0.07660308,6.0189753,26.650747,2.746714870189264,2.7044959774690094,10.686381340026855,6.612833499908447,4.450473308563232
Bernie Sanders,1,9.181413650512695,0.0430696,3.3557577,25.416817,2.5550300260940446,2.671442046506836,11.078210830688477,8.286308288574219,5.4821343421936035
Barack Obama,0,5.122228622436523,0.04145773,4.8861074,28.253778,2.892189040944613,2.7717371801987416,10.654260635375977,6.813960552215576,5.468931674957275
Bernie Sanders,0,3.421613931655884,0.048973583,-0.47646093,39.916485,2.6819324082704505,2.6920289634005288,10.456928253173828,3.952324628829956,3.4949047565460205
Bill Clinton,0,2.777022123336792,0.019773832,-13.087971,70.94098,2.1145337535672177,2.093707249462607,8.582160949707031,2.2009589672088623,2.796255111694336
Bernie Sanders,1,7.606143951416016,0.044281483,2.9662333,20.783203,2.7873256998852813,2.7391038900137126,11.119853973388672,7.694537162780762,5.0136919021606445
Barack Obama,0,6.077574729919434,0.014223524,7.6993313,30.615276,2.879221497304402,2.7696930169616856,11.00263786315918,6.814996719360352,4.855343341827393
George Carlin,1,10.112844467163086,0.038840614,5.566472,25.378632,2.8267778270466764,2.7421930354340858,10.686930656433105,7.259158611297607,4.8111443519592285
Nelson Mandela,1,7.878891944885254,0.113130435,6.256547,31.246113,2.920125349969506,2.828121422276741,11.075925827026367,6.208555698394775,4.348230838775635
Barack Obama,0,6.79412841796875,0.016891627,5.120164,28.139961,2.885140781893032,2.780789663025644,11.006752014160156,6.827952861785889,5.0950517654418945
Ayn Rand,1,8.26617431640625,0.051475815,9.054073,24.627048,2.8603296439279635,2.7410818270455395,10.977354049682617,7.297786235809326,4.803432941436768
Bill Clinton,1,7.199862003326416,0.028173564,3.3176029,30.386847,2.7286659303349343,2.7257870416278154,10.417144775390625,6.852170467376709,4.877656936645508
Bernie Sanders,1,9.212697982788086,0.046012376,2.0796528,25.865126,2.799561143366224,2.844692303384992,10.888927459716797,7.762462615966797,5.1306071281433105
Barack Obama,0,9.577743530273438,0.027672093,5.335723,28.686918,2.864971218102953,2.8258597864466988,10.908944129943848,7.566706657409668,5.064201354980469
Barack Obama,0,7.724920749664307,0.03110506,4.003861,30.281193,2.7353738397416034,2.79470922055922,10.68416976928711,6.182057857513428,4.975759983062744
Donald Trump,1,7.031420707702637,0.048097085,5.759901,25.3775,2.7450140213054373,2.6824750982270067,10.522445678710938,6.351719856262207,4.49864387512207
Ayn Rand,0,3.445737600326538,0.0708381,4.411256,34.362156,2.838076195668127,2.8498913673656427,10.63637924194336,5.418692111968994,4.201432228088379
Barack Obama,0,9.898244857788086,0.034133986,5.142688,26.496754,2.8825052338016794,2.8628251930436766,10.961588859558105,7.4896240234375,5.30618143081665
Gilbert Gottfried,0,7.490497589111328,0.016328232,6.253725,30.008085,2.6939782611799776,2.6093351208549933,10.42242431640625,5.6582136154174805,4.944973468780518
Ayn Rand,0,5.751880645751953,0.0890517,11.097366,26.386507,2.7753464912701706,2.7704139948050175,10.914752006530762,6.696494102478027,5.218271255493164
Boris Johnson,1,7.662172317504883,0.023534574,1.0112319,60.856052,2.119707850975284,2.1040498323429615,9.185160636901855,3.1734204292297363,2.0037615299224854
Richard Nixon,0,6.6841325759887695,0.077542245,4.1132684,25.805452,2.8561258062543056,2.8263942162841413,10.765484809875488,7.104763507843018,5.245181560516357
Ronald Reagan,1,7.1251068115234375,0.05000821,1.1390246,24.172544,2.6836436028559554,2.867948231185755,10.785796165466309,6.4700469970703125,4.968198776245117
Alec Guinness,1,10.044612884521484,0.02138734,6.340352,30.288836,2.6367579687898255,2.7865637478898946,10.855731964111328,6.331037998199463,4.809744358062744
Alec Guinness,1,2.623063564300537,0.001064662,-11.742231,105.35017,1.4878070330790116,1.3929736613365669,5.300027370452881,0.7974317669868469,1.1322236061096191
JFK,1,4.570633411407471,0.05114113,7.242136,27.868265,2.8280308630473603,2.8143455554269257,10.991796493530273,7.079902648925781,4.431318759918213
Barack Obama,0,5.273554801940918,0.0154669145,6.644809,31.199242,2.8690556959026066,2.790911276424296,10.795244216918945,6.353397846221924,4.903888702392578
Queen Elizabeth II,1,4.131580829620361,0.015534729,-8.717381,65.262344,2.1106805177863324,2.139832286131257,8.896892547607422,3.201378583908081,2.6414151191711426
Bill Clinton,0,6.4564595222473145,0.03717155,-3.008567,42.26947,2.702748986974643,2.6770501577824346,10.144366264343262,4.648087024688721,3.5881800651550293
Alec Guinness,0,5.475535869598389,0.036047015,-5.238881,39.93464,2.5310215442529906,2.4891571489079634,10.435790061950684,5.311816692352295,3.7850940227508545
Bernie Sanders,0,7.281325340270996,0.051752854,6.8978167,29.80389,2.707086462460722,2.7653637371875024,10.971525192260742,6.213601589202881,4.733342170715332
Norm MacDonald,0,5.424743175506592,0.06723155,2.82552,30.821266,2.8700023684337634,2.7705475827724686,10.606037139892578,6.572964668273926,5.128944396972656
Ayn Rand,0,4.684046745300293,0.10360965,10.82576,28.6955,2.721697169704865,2.730562359974672,10.774714469909668,7.070353031158447,5.244513511657715
Donald Trump,0,9.138213157653809,0.02196605,1.6313072,33.699062,2.8509704461204626,2.805164911267012,10.64433765411377,5.455955505371094,4.56095027923584
Bernie Sanders,1,10.42914867401123,0.036462203,3.3613129,22.370523,2.7978231288430715,2.785590209222417,10.997203826904297,7.53018856048584,5.256511211395264
Alan Watts,1,4.833459854125977,0.01973308,-0.3359689,28.515633,2.914233514559681,2.849009071627251,10.858223915100098,5.927659511566162,4.1266093254089355
Bernie Sanders,0,4.200730800628662,0.06228065,3.0819001,26.7705,2.880934693550935,2.773532136944177,10.463290214538574,6.745785236358643,5.048094749450684
Barack Obama,0,2.3744781017303467,0.0014675194,-8.048749,101.58178,1.583056348242216,1.394348114687886,6.120811462402344,0.8134989738464355,1.4352283477783203
Barack Obama,1,4.3357415199279785,0.035286818,8.829745,32.977596,2.786989236107308,2.857763014043147,10.867280960083008,6.394952297210693,4.572443962097168
Queen Elizabeth II,1,6.834204196929932,0.035459753,7.965312,26.753626,2.8020706893504816,2.8072963775229987,10.625762939453125,7.049110412597656,4.8430256843566895
George W. Bush,1,5.535221099853516,0.016675461,1.5227212,32.02116,2.7745815500830346,2.815370682499098,10.766427993774414,6.007434368133545,3.859452962875366
Ronald Reagan,0,6.10897970199585,0.094528966,-0.9097574,44.381565,2.6120531397136024,2.5612052183602687,10.313604354858398,4.963469982147217,3.7964041233062744
Bernie Sanders,0,5.425905227661133,0.010829889,-15.344617,69.56649,1.9800708324506646,1.9563143140637684,8.684354782104492,2.7730929851531982,2.283233880996704
Alan Watts,0,2.8492956161499023,0.06173107,6.33978,33.530415,2.8364092088040223,2.719861060317487,10.76559066772461,7.013252258300781,4.732926845550537
Alec Guinness,0,5.599056243896484,0.11581451,5.344795,28.958652,2.7881887783895523,2.7376544650586996,10.832253456115723,6.151961326599121,4.677638530731201
George Carlin,0,2.981279134750366,0.029584207,-10.646605,70.95881,1.8501414518310075,1.8748035997849526,8.628471374511719,2.4975528717041016,2.010725736618042
Christopher Hitchens,0,4.253793716430664,0.022946142,-1.8016052,102.417915,1.4391442417462366,1.5390610452781808,6.044360160827637,1.1387752294540405,1.3389170169830322
Donald Trump,0,3.254119873046875,0.050012108,8.672411,29.85065,2.8379880821159724,2.7108966258470493,10.78210735321045,5.3109307289123535,4.670603275299072
Lyndon Johnson,0,5.387862205505371,0.050715268,3.6068368,32.50776,2.8249372123539143,2.649292155225132,10.618517875671387,4.9483232498168945,4.135056018829346
Bernie Sanders,1,9.264062881469727,0.052603245,4.008206,25.069935,2.7413581804360034,2.7814483869297497,10.534974098205566,6.681028842926025,5.0323076248168945
Milton Friedman,1,2.893301486968994,0.019118203,-8.689253,67.11297,2.015939135115594,2.014348911496989,9.094334602355957,2.79089617729187,1.8622937202453613
Ronald Reagan,1,4.460716247558594,0.023710692,-5.8493624,45.76544,2.5088331072738677,2.480538395681726,9.910141944885254,3.7970354557037354,2.5670299530029297
Alec Guinness,0,4.42490291595459,0.06776409,-4.4793215,39.40067,2.69887009780835,2.642046273009086,10.351178169250488,5.073348522186279,3.8685901165008545
